time	result	zone	destination	kind	confidence	player_x	player_z	player_y	dest_x	dest_z	dest_y	waypoint_index	waypoint_count	target_x	target_z	wall_clearance	off_route	reason	nearby
2026-06-26 23:23:58	start	232	Mog House entrance	area	proven	55.307	-114.072	-12.050	79.626	-135.184	-16.049	2	3	79.626	-135.184	0.20		menu	Curio Vendor Moogle 3; Stans 4; Coribalgeant 6; Midadol 6; Thebest 7
2026-06-26 23:23:58	start	232	Mog House entrance	area	proven	55.307	-114.072	-12.050	79.626	-135.184	-16.049	2	3	79.626	-135.184	0.20		menu	Curio Vendor Moogle 3; Stans 4; Coribalgeant 6; Midadol 6; Thebest 7
2026-06-26 23:24:13	arrived	232	Mog House entrance	area	proven	82.992	-133.807	-16.000	79.626	-135.184	-16.049	3	3	78.586	-129.883	0.20		arrival	Phersula 3; Petitnuage 4; Wittamer 4; Hyness 4; Thebrd 4
2026-06-26 23:24:44	start	232	Mog House entrance	area	proven	77.266	-123.582	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	0.24		menu	Ancestry Moogle 3; Answald 5; Jekylls 8; Festive Moogle 8; Hyness 9
2026-06-26 23:24:44	start	232	Mog House entrance	area	proven	77.266	-123.582	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	0.24		menu	Ancestry Moogle 3; Answald 5; Jekylls 8; Festive Moogle 8; Hyness 9
2026-06-26 23:24:44	start	232	Mog House entrance	area	proven	77.266	-123.582	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	0.24		menu	Ancestry Moogle 3; Answald 5; Jekylls 8; Festive Moogle 8; Hyness 9
2026-06-26 23:24:57	arrived	232	Mog House entrance	area	proven	76.460	-132.369	-16.000	79.626	-135.184	-16.049	3	3	83.001	-131.093	5.20		arrival	Answald 4; Phersula 4; Nauthima 6; Ambleon 7; Jekylls 8
2026-06-26 23:25:45	start	232	Mog House entrance	area	proven	74.988	-122.974	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.35		menu	Ancestry Moogle 1; Answald 6; Festive Moogle 6; Jekylls 10; Hyness 11
2026-06-26 23:25:45	start	232	Mog House entrance	area	proven	74.988	-122.974	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.35		menu	Ancestry Moogle 1; Answald 6; Festive Moogle 6; Jekylls 10; Hyness 11
2026-06-26 23:25:45	start	232	Mog House entrance	area	proven	74.988	-122.974	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.35		menu	Ancestry Moogle 1; Answald 6; Festive Moogle 6; Jekylls 10; Hyness 11
2026-06-26 23:26:05	arrived	232	Mog House entrance	area	proven	75.997	-135.215	-16.000	79.626	-135.184	-16.049	3	3	79.626	-135.184	3.37		arrival	Nauthima 4; Phersula 4; Ambleon 5; Answald 7; Jaytwo 7
2026-06-26 23:26:23	start	232	Mog House entrance	area	proven	86.246	-131.707	-16.000	79.626	-135.184	-16.049	3	4	79.626	-135.184	0.00		menu	Petitnuage 2; Wittamer 2; Hyness 3; Jekylls 4; Phersula 6
2026-06-26 23:26:23	start	232	Mog House entrance	area	proven	86.246	-131.707	-16.000	79.626	-135.184	-16.049	3	4	79.626	-135.184	0.00		menu	Petitnuage 2; Wittamer 2; Hyness 3; Jekylls 4; Phersula 6
2026-06-26 23:26:23	start	232	Mog House entrance	area	proven	86.246	-131.707	-16.000	79.626	-135.184	-16.049	3	4	79.626	-135.184	0.00		menu	Petitnuage 2; Wittamer 2; Hyness 3; Jekylls 4; Phersula 6
2026-06-26 23:26:29	arrived	232	Mog House entrance	area	proven	76.608	-134.702	-16.000	79.626	-135.184	-16.049	4	4	79.626	-135.184	3.60		arrival	Blueeye 3; Phersula 4; Nauthima 5; Ambleon 6; Answald 6
2026-06-26 23:28:17	start	232	Mog House entrance	area	proven	64.242	-124.253	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.17		menu	Suginan 2; Moogle 3; Greeter Moogle 3; Senari 4; Sincha 5
2026-06-26 23:28:17	start	232	Mog House entrance	area	proven	64.242	-124.253	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.17		menu	Suginan 2; Moogle 3; Greeter Moogle 3; Senari 4; Sincha 6
2026-06-26 23:28:17	start	232	Mog House entrance	area	proven	64.242	-124.253	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.17		menu	Suginan 2; Moogle 3; Greeter Moogle 3; Senari 4; Sincha 6
2026-06-26 23:28:17	start	232	Mog House entrance	area	proven	64.242	-124.253	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.17		menu	Suginan 2; Moogle 3; Greeter Moogle 3; Senari 4; Sincha 6
2026-06-26 23:28:39	collision	232	Mog House entrance	area	proven	84.407	-130.066	-16.000	79.626	-135.184	-16.049	3	3	76.934	-129.437	0.09	7.50	Collision detected. You are not moving forward. Turn until the beacon moves off-center, then go forward. Clearance 0 yalm.	Hyness 1; Petitnuage 1; Jekylls 2; Phersula 6; Theflex 7
2026-06-26 23:28:41	arrived	232	Mog House entrance	area	proven	78.640	-130.427	-16.000	79.626	-135.184	-16.049	3	3	74.252	-135.369	4.29		arrival	Theflex 3; Answald 3; Thegeo 4; Phersula 4; Jekylls 5
2026-06-26 23:31:46	start	232	Mog House entrance	area	proven	70.451	-133.430	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.86		menu	Ambleon 4; A.M.A.N. Liaison 4; Nauthima 6; Answald 8; Phersula 10
2026-06-26 23:31:46	start	232	Mog House entrance	area	proven	70.451	-133.430	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.86		menu	Ambleon 4; A.M.A.N. Liaison 4; Nauthima 6; Answald 8; Phersula 10
2026-06-26 23:31:46	start	232	Mog House entrance	area	proven	70.451	-133.430	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.86		menu	Ambleon 4; A.M.A.N. Liaison 4; Nauthima 6; Answald 8; Phersula 10
2026-06-26 23:31:46	start	232	Mog House entrance	area	proven	70.451	-133.430	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.86		menu	Ambleon 4; A.M.A.N. Liaison 4; Nauthima 6; Answald 8; Phersula 10
2026-06-26 23:32:09	arrived	232	Mog House entrance	area	proven	83.081	-133.874	-16.000	79.626	-135.184	-16.049	3	3	78.705	-129.865	0.15		arrival	Phersula 3; Petitnuage 4; Wittamer 4; Hyness 4; Senari 5
2026-06-26 23:32:37	start	232	Mog House entrance	area	proven	70.637	-119.449	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.25		menu	Festive Moogle 1; Ancestry Moogle 5; Moogle 10; Answald 11; Greeter Moogle 11
2026-06-26 23:32:37	start	232	Mog House entrance	area	proven	70.637	-119.449	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.25		menu	Festive Moogle 1; Ancestry Moogle 5; Moogle 10; Answald 11; Greeter Moogle 11
2026-06-26 23:32:37	start	232	Mog House entrance	area	proven	70.637	-119.449	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.25		menu	Festive Moogle 1; Ancestry Moogle 5; Moogle 10; Answald 11; Greeter Moogle 11
2026-06-26 23:32:37	start	232	Mog House entrance	area	proven	70.637	-119.449	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.25		menu	Festive Moogle 1; Ancestry Moogle 5; Moogle 10; Answald 11; Greeter Moogle 11
2026-06-26 23:32:37	start	232	Mog House entrance	area	proven	70.637	-119.449	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.25		menu	Festive Moogle 1; Ancestry Moogle 5; Moogle 10; Answald 11; Greeter Moogle 11
2026-06-26 23:32:37	start	232	Mog House entrance	area	proven	70.637	-119.449	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	1.25		menu	Festive Moogle 1; Ancestry Moogle 5; Moogle 10; Answald 11; Greeter Moogle 11
2026-06-26 23:32:49	arrived	232	Mog House entrance	area	proven	81.914	-135.787	-16.500	79.626	-135.184	-16.049	3	3	81.357	-130.159	0.00		arrival	Jonstark 2; Phersula 2; Senari 3; Petitnuage 6; Wittamer 6
2026-06-27 14:32:04	start	238	Windurst Walls zone line	area	untested	162.313	-61.390	-5.049	160.108	60.360	-7.303	2	10	154.400	8.000	0.89		menu	Ralnor 4
2026-06-27 14:32:04	start	238	Windurst Walls zone line	area	untested	162.313	-61.390	-5.049	160.108	60.360	-7.303	2	10	154.400	8.000	0.89		menu	Ralnor 4
2026-06-27 14:32:04	start	238	Windurst Walls zone line	area	untested	162.313	-61.390	-5.049	160.108	60.360	-7.303	2	10	154.400	8.000	0.89		menu	Ralnor 4
2026-06-27 14:32:54	arrived	238	Windurst Walls zone line	area	untested	159.219	59.291	-2.534	160.108	60.360	-7.303	10	10	160.108	60.360	1.69		arrival	??? 12
2026-06-27 14:33:23	start	239	Auction Counter	object	untested	-193.113	139.095	-2.560	31.992	-56.529	-3.625	2	21	-187.216	142.973	0.81		menu	Tales' Beginning 11; Komomo 13; Juvillie 13; Four of Diamonds 13; PRODUCER 15
2026-06-27 14:33:23	start	239	Auction Counter	object	untested	-193.113	139.095	-2.560	31.992	-56.529	-3.625	2	21	-187.216	142.973	0.81		menu	Tales' Beginning 11; Komomo 13; Juvillie 13; Four of Diamonds 13; PRODUCER 15
2026-06-27 14:33:23	start	239	Auction Counter	object	untested	-193.113	139.095	-2.560	31.992	-56.529	-3.625	2	21	-187.216	142.973	0.81		menu	Tales' Beginning 11; Komomo 13; Juvillie 13; Four of Diamonds 13; PRODUCER 15
2026-06-27 14:34:51	arrived	239	Auction Counter	object	untested	30.590	-61.429	-2.500	31.992	-56.529	-3.625	21	21	37.087	-57.987	4.20		arrival	Auction Counter 5; NPC 9; Auction Counter 11; Synergy Engineer 15; Synergy Enthusiast 15
2026-06-27 14:35:57	start	239	NPC	enemy	observed	29.912	-61.955	-2.500	40.000	-62.000	-2.500	2	3	40.000	-62.000	4.69		menu	Auction Counter 6; NPC 10; Auction Counter 11; Synergy Enthusiast 14; Synergy Furnace 14
2026-06-27 14:35:57	start	239	NPC	enemy	observed	29.912	-61.955	-2.500	40.000	-62.000	-2.500	2	3	40.000	-62.000	4.69		menu	Auction Counter 6; NPC 10; Auction Counter 11; Synergy Enthusiast 14; Synergy Furnace 14
2026-06-27 14:35:57	start	239	NPC	enemy	observed	29.912	-61.955	-2.500	40.000	-62.000	-2.500	2	3	40.000	-62.000	4.69		menu	Auction Counter 6; NPC 10; Auction Counter 11; Synergy Enthusiast 14; Synergy Furnace 14
2026-06-27 14:36:00	arrived	239	NPC	enemy	observed	34.429	-65.177	-2.395	40.000	-62.000	-2.500	2	3	42.625	-66.604	8.14		arrival	NPC 6; Auction Counter 9; Synergy Engineer 10; Auction Counter 10; Synergy Furnace 11
2026-06-27 14:38:46	start	239	Windurst Woods zone line	area	untested	0.356	-60.370	-3.988	100.505	-166.490	-7.090	2	13	19.584	-79.427	5.84		menu	Dabaide-Obaide 1; Mehruru 2; Shard of Sunlight 6; Babban Ny Mheillea 17; Shard of Sunlight 24
2026-06-27 14:38:46	start	239	Windurst Woods zone line	area	untested	0.356	-60.370	-3.988	100.505	-166.490	-7.090	2	13	19.584	-79.427	5.84		menu	Dabaide-Obaide 1; Mehruru 2; Shard of Sunlight 6; Babban Ny Mheillea 17; Shard of Sunlight 24
2026-06-27 14:39:26	arrived	239	Windurst Woods zone line	area	untested	98.255	-160.368	-2.500	100.505	-166.490	-7.090	12	13	100.062	-165.043	0.67		arrival	
2026-06-27 14:39:52	start	241	Ju Kamja	npc	untested	-52.278	78.051	-3.540	58.145	-136.910	-2.500	2	17	-46.790	68.115	3.05		menu	Mahoh Mahborogho 4; Treasure Coffer 24
2026-06-27 14:39:52	start	241	Ju Kamja	npc	untested	-52.278	78.051	-3.540	58.145	-136.910	-2.500	2	17	-46.790	68.115	3.05		menu	Mahoh Mahborogho 4; Treasure Coffer 24
2026-06-27 14:39:52	start	241	Ju Kamja	npc	untested	-52.278	78.051	-3.540	58.145	-136.910	-2.500	2	17	-46.790	68.115	3.05		menu	Mahoh Mahborogho 4; Treasure Coffer 24
2026-06-27 14:41:11	arrived	241	Ju Kamja	npc	untested	54.543	-139.904	-2.411	58.145	-136.910	-2.500	17	17	54.757	-132.834	2.69		arrival	Hae Jakkya 3; Ju Kamja 5; warp03 8; Etsa Rhuyuli 9; An Shanaa 10
2026-06-27 14:49:35	start	241	Mog House entrance	area	untested	57.270	-137.463	-2.500	-130.000	40.000	-7.650	2	21	43.610	-135.885	0.76		menu	Ju Kamja 1; Hae Jakkya 3; Etsa Rhuyuli 8; Auction Counter 8; Lgn 9
2026-06-27 14:49:35	start	241	Mog House entrance	area	untested	57.270	-137.463	-2.500	-130.000	40.000	-7.650	2	21	43.610	-135.885	0.76		menu	Ju Kamja 1; Hae Jakkya 3; Etsa Rhuyuli 8; Auction Counter 8; Lgn 9
2026-06-27 14:49:35	start	241	Mog House entrance	area	untested	57.270	-137.463	-2.500	-130.000	40.000	-7.650	2	21	43.610	-135.885	0.76		menu	Ju Kamja 1; Hae Jakkya 3; Etsa Rhuyuli 8; Auction Counter 8; Lgn 9
2026-06-27 14:51:07	arrived	241	Mog House entrance	area	untested	-129.166	41.359	-7.650	-130.000	40.000	-7.650	21	21	-130.000	40.000	1.56		arrival	Eggsperiment A 24; Eggsperiment H 24
2026-06-27 14:59:02	start	232	Northern San d'Oria zone line	area	generated	78.337	-132.833	-16.000	-111.802	-136.498	-11.876	2	16	53.555	-112.600	3.33		menu	Dova 1; Akihi 2; Phersula 2; Rainitsu 3; Yerp 3
2026-06-27 14:59:02	start	232	Northern San d'Oria zone line	area	generated	78.337	-132.833	-16.000	-111.802	-136.498	-11.876	2	16	53.555	-112.600	3.33		menu	Dova 1; Akihi 2; Phersula 2; Rainitsu 3; Yerp 3
2026-06-27 14:59:02	start	232	Northern San d'Oria zone line	area	generated	78.337	-132.833	-16.000	-111.802	-136.498	-11.876	2	16	53.555	-112.600	3.33		menu	Dova 1; Akihi 2; Phersula 2; Rainitsu 3; Yerp 3
2026-06-27 15:00:17	arrived	232	Northern San d'Oria zone line	area	generated	-106.942	-132.964	-8.000	-111.802	-136.498	-11.876	15	16	-107.199	-139.604	1.33		arrival	Trion 4; Avandale 8; Coullave 13; Pieuje 15; Claidie 16
2026-06-27 15:00:49	start	231	Southern San d'Oria zone line	area	generated	-125.906	269.169	12.000	-0.107	-36.133	-7.068	2	22	-138.237	192.737	1.73		menu	Pepigort 6; Arachagnon 15; Gulemont 18; Synergy Enthusiast 19; Ilgusin 19
2026-06-27 15:00:49	start	231	Southern San d'Oria zone line	area	generated	-125.906	269.169	12.000	-0.107	-36.133	-7.068	2	22	-138.237	192.737	1.73		menu	Pepigort 6; Arachagnon 15; Gulemont 18; Synergy Enthusiast 19; Ilgusin 19
2026-06-27 15:00:49	start	231	Southern San d'Oria zone line	area	generated	-125.906	269.169	12.000	-0.107	-36.133	-7.068	2	22	-138.237	192.737	1.73		menu	Pepigort 6; Arachagnon 15; Gulemont 18; Synergy Enthusiast 19; Ilgusin 19
2026-06-27 15:02:39	arrived	231	Southern San d'Oria zone line	area	generated	4.339	-31.471	0.000	-0.107	-36.133	-7.068	22	22	-1.155	-29.552	0.00		arrival	Sochiene 3; Exoroche 4; Phaviane 9; Trion 12; Jufaue 15
2026-06-27 15:02:48	start	231	Southern San d'Oria zone line	area	generated	4.305	-28.305	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	0.26		menu	Exoroche 5; Phaviane 8; Trion 10; Jufaue 13; Durogg 14
2026-06-27 15:02:48	start	231	Southern San d'Oria zone line	area	generated	4.305	-28.305	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	0.26		menu	Exoroche 5; Phaviane 8; Trion 10; Jufaue 13; Durogg 14
2026-06-27 15:02:48	start	231	Southern San d'Oria zone line	area	generated	4.305	-28.305	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	0.26		menu	Exoroche 5; Phaviane 8; Trion 10; Jufaue 13; Durogg 14
2026-06-27 15:02:48	start	231	Southern San d'Oria zone line	area	generated	4.305	-28.305	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	0.26		menu	Exoroche 5; Phaviane 8; Trion 10; Jufaue 13; Durogg 14
2026-06-27 15:02:57	arrived	231	Southern San d'Oria zone line	area	generated	-0.713	-29.395	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	3.30		arrival	Exoroche 1; Phaviane 4; Sochiene 5; Trion 8; Jufaue 17
2026-06-27 15:03:09	start	231	Southern San d'Oria zone line	area	generated	-4.298	-29.198	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	0.00		menu	Phaviane 1; Exoroche 5; Trion 8; Sochiene 8; Dauperiat 16
2026-06-27 15:03:09	start	231	Southern San d'Oria zone line	area	generated	-4.298	-29.198	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	0.00		menu	Phaviane 1; Exoroche 5; Trion 8; Sochiene 8; Dauperiat 16
2026-06-27 15:03:09	start	231	Southern San d'Oria zone line	area	generated	-4.298	-29.198	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	0.00		menu	Phaviane 1; Exoroche 5; Trion 8; Sochiene 8; Dauperiat 16
2026-06-27 15:03:09	start	231	Southern San d'Oria zone line	area	generated	-4.298	-29.198	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	0.00		menu	Phaviane 1; Exoroche 5; Trion 8; Sochiene 8; Dauperiat 16
2026-06-27 15:03:18	arrived	231	Southern San d'Oria zone line	area	generated	4.422	-31.357	0.000	-0.107	-36.133	-7.068	4	4	-1.166	-29.548	0.00		arrival	Sochiene 3; Exoroche 4; Phaviane 9; Trion 12; Jufaue 15
2026-06-27 15:05:16	start	230	Gondebaud	npc	generated	0.620	54.388	-2.000	123.754	92.125	0.000	2	17	8.276	31.506	2.86		menu	Aubejart 8; Ephauge 9; Destin 11; Hijinx 18; Varonbiriaux 20
2026-06-27 15:05:16	start	230	Gondebaud	npc	generated	0.620	54.388	-2.000	123.754	92.125	0.000	2	17	8.276	31.506	2.86		menu	Aubejart 8; Ephauge 9; Destin 11; Hijinx 18; Varonbiriaux 20
2026-06-27 15:05:16	start	230	Gondebaud	npc	generated	0.620	54.388	-2.000	123.754	92.125	0.000	2	17	8.276	31.506	2.86		menu	Aubejart 8; Ephauge 9; Destin 11; Hijinx 18; Varonbiriaux 20
2026-06-27 15:06:33	arrived	230	Gondebaud	npc	generated	125.707	98.540	0.000	123.754	92.125	0.000	16	17	129.109	91.518	3.45		arrival	Mystic Retriever 6; Gondebaud 7; Varchet 12; Atelloune 14; Amutiyaal 17
2026-06-27 15:10:37	start	230	Aravoge, T.K.	npc	generated	129.963	95.205	0.000	-104.935	-53.120	0.000	2	23	123.476	95.906	4.31		menu	Gondebaud 7; Mystic Retriever 8; Atelloune 12; Varchet 14; Amutiyaal 17
2026-06-27 15:10:37	start	230	Aravoge, T.K.	npc	generated	129.963	95.205	0.000	-104.935	-53.120	0.000	2	23	123.476	95.906	4.31		menu	Gondebaud 7; Mystic Retriever 8; Atelloune 12; Varchet 14; Amutiyaal 17
2026-06-27 15:10:38	start	230	Aravoge, T.K.	npc	generated	129.963	95.205	0.000	-104.935	-53.120	0.000	2	23	123.476	95.906	4.31		menu	Gondebaud 7; Mystic Retriever 8; Atelloune 12; Varchet 14; Amutiyaal 17
2026-06-27 15:10:38	start	230	Aravoge, T.K.	npc	generated	129.963	95.205	0.000	-104.935	-53.120	0.000	2	23	123.476	95.906	4.31		menu	Gondebaud 7; Mystic Retriever 8; Atelloune 12; Varchet 14; Amutiyaal 17
2026-06-27 15:11:46	collision	230	Aravoge, T.K.	npc	generated	16.210	-33.229	1.700	-104.935	-53.120	0.000	16	23	10.975	-39.879	0.00	8.46	Collision detected. You are not moving forward. Turn until the beacon moves off-center, then go forward. Clearance 0 yalm.	Vaquelage 4; Portermyth 5; Jarman 6; Nordyn 7; Nyosik 7
2026-06-27 15:12:30	arrived	230	Aravoge, T.K.	npc	generated	-102.435	-48.200	1.000	-104.935	-53.120	0.000	23	23	-109.660	-50.719	2.71		arrival	Voidwatch Purveyor 3; Aravoge, T.K. 6; Malecharisant 7; Eggsperiment I 9; Eggsperiment T 11
2026-06-27 15:23:13	start	230	Northern San d'Oria zone line	area	generated	-87.784	-51.215	1.000	0.013	57.965	-8.469	2	8	-72.924	-34.494	10.94		menu	Urbiolaine 1; Bustersmule 1; Solarisyt 2; Valimia 2; Rolandienne 3
2026-06-27 15:23:13	start	230	Northern San d'Oria zone line	area	generated	-87.784	-51.215	1.000	0.013	57.965	-8.469	2	8	-72.924	-34.494	10.94		menu	Urbiolaine 1; Bustersmule 1; Solarisyt 2; Valimia 2; Rolandienne 3
2026-06-27 15:23:13	start	230	Northern San d'Oria zone line	area	generated	-87.784	-51.215	1.000	0.013	57.965	-8.469	2	8	-72.924	-34.494	10.94		menu	Urbiolaine 1; Bustersmule 1; Solarisyt 2; Valimia 2; Rolandienne 3
2026-06-27 15:23:50	blocked	230	Northern San d'Oria zone line	area	generated	-8.663	39.426	0.000	0.013	57.965	-8.469	3	6	-4.016	43.083	0.08	5.91	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Trixia 9; Ephauge 9; Meidosan 9; Babban Ny Mheillea 9; Destin 9
2026-06-27 15:24:42	blocked	230	Northern San d'Oria zone line	area	generated	-8.525	39.448	0.000	0.013	57.965	-8.469	3	6	-3.993	43.146	0.00	5.85	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Trixia 9; Ephauge 9; Destin 9; Meidosan 10; Babban Ny Mheillea 10
2026-06-27 15:24:57	blocked	230	Northern San d'Oria zone line	area	generated	-8.573	39.428	0.000	0.013	57.965	-8.469	3	6	-4.005	43.112	0.05	5.87	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Trixia 9; Ephauge 9; Destin 9; Meidosan 10; Babban Ny Mheillea 10
2026-06-27 15:26:03	arrived	230	Northern San d'Oria zone line	area	generated	-0.673	54.844	-2.000	0.013	57.965	-8.469	5	5	0.013	57.965	2.65		arrival	Ephauge 8; Aubejart 9; Destin 12; Hijinx 18; Varonbiriaux 21
2026-06-27 15:26:56	start	231	Southern San d'Oria zone line	area	generated	1.882	-32.466	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	1.48		menu	Exoroche 3; Sochiene 5; Phaviane 7; Trion 12; Jufaue 17
2026-06-27 15:26:56	start	231	Southern San d'Oria zone line	area	generated	1.882	-32.466	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	1.48		menu	Exoroche 3; Sochiene 5; Phaviane 7; Trion 12; Jufaue 17
2026-06-27 15:26:57	arrived	231	Southern San d'Oria zone line	area	generated	1.828	-30.242	0.000	-0.107	-36.133	-7.068	4	4	-0.107	-36.133	2.09		arrival	Exoroche 2; Sochiene 3; Phaviane 6; Trion 10; Jufaue 16
2026-06-27 15:27:15	start	231	Port San d'Oria zone line	area	generated	1.798	-29.037	0.000	-123.510	270.516	8.289	2	20	-11.037	8.337	2.76		menu	Exoroche 2; Sochiene 2; Phaviane 6; Trion 9; Jufaue 15
2026-06-27 15:27:15	start	231	Port San d'Oria zone line	area	generated	1.798	-29.037	0.000	-123.510	270.516	8.289	2	20	-11.037	8.337	2.76		menu	Exoroche 2; Sochiene 2; Phaviane 6; Trion 9; Jufaue 15
2026-06-27 15:27:15	start	231	Port San d'Oria zone line	area	generated	1.798	-29.037	0.000	-123.510	270.516	8.289	2	20	-11.037	8.337	2.76		menu	Exoroche 2; Sochiene 2; Phaviane 6; Trion 9; Jufaue 15
2026-06-27 15:28:56	arrived	231	Port San d'Oria zone line	area	generated	-125.362	271.025	12.000	-123.510	270.516	8.289	20	20	-123.510	270.516	0.86		arrival	Pepigort 8; Arachagnon 16; Gulemont 18; Ilgusin 18; Synergy Enthusiast 20
2026-06-27 15:29:25	start	232	Festive Moogle	npc	generated	-106.619	-133.274	-8.000	70.641	-118.589	-16.000	2	17	-82.045	-109.800	0.94		menu	Trion 4; Avandale 8; Coullave 13; Pieuje 15; Claidie 16
2026-06-27 15:29:25	start	232	Festive Moogle	npc	generated	-106.619	-133.274	-8.000	70.641	-118.589	-16.000	2	17	-82.045	-109.800	0.94		menu	Trion 4; Avandale 8; Coullave 13; Pieuje 15; Claidie 16
2026-06-27 15:29:25	start	232	Festive Moogle	npc	generated	-106.619	-133.274	-8.000	70.641	-118.589	-16.000	2	17	-82.045	-109.800	0.94		menu	Trion 4; Avandale 8; Coullave 13; Pieuje 15; Claidie 16
2026-06-27 15:30:35	collision	232	Festive Moogle	npc	generated	58.340	-108.722	-12.000	70.641	-118.589	-16.000	15	17	60.205	-115.986	0.00	7.50	Collision detected. You are not moving forward. Turn until the beacon moves off-center, then go forward. Clearance 0 yalm.	Coribalgeant 1; Curio Vendor Moogle 8; Fandagle 8; Meuxtajean 9; Sersi 10
2026-06-27 15:30:36	blocked	232	Festive Moogle	npc	generated	57.379	-108.514	-12.000	70.641	-118.589	-16.000	4	6	57.564	-114.011	0.02	5.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Fandagle 7; Curio Vendor Moogle 8; Meuxtajean 8; Sersi 9; Jainnzar 9
2026-06-27 15:31:32	arrived	232	Festive Moogle	npc	generated	65.100	-117.921	-16.000	70.641	-118.589	-16.000	6	6	69.370	-124.087	0.00		arrival	Festive Moogle 6; Moogle 9; Nyxtharion 9; Greeter Moogle 9; Ancestry Moogle 11
2026-06-27 15:45:10	start	232	Northern San d'Oria zone line	area	generated	69.459	-122.164	-16.000	-111.802	-136.498	-11.876	2	16	53.555	-112.600	3.59		menu	Festive Moogle 4; Nyxtharion 5; Ancestry Moogle 6; Saturna 6; Moogle 8
2026-06-27 15:45:10	start	232	Northern San d'Oria zone line	area	generated	69.459	-122.164	-16.000	-111.802	-136.498	-11.876	2	16	53.555	-112.600	3.59		menu	Festive Moogle 4; Nyxtharion 5; Ancestry Moogle 6; Saturna 6; Moogle 8
2026-06-27 15:45:10	start	232	Northern San d'Oria zone line	area	generated	69.459	-122.164	-16.000	-111.802	-136.498	-11.876	2	16	53.555	-112.600	3.59		menu	Festive Moogle 4; Nyxtharion 5; Ancestry Moogle 6; Saturna 6; Moogle 8
2026-06-27 15:46:36	arrived	232	Northern San d'Oria zone line	area	generated	-107.979	-135.742	-8.500	-111.802	-136.498	-11.876	16	16	-109.227	-141.392	0.00		arrival	Trion 3; Avandale 11; Coullave 15; Pieuje 18; Claidie 19
2026-06-27 15:47:13	start	231	Southern San d'Oria zone line	area	generated	-125.729	268.993	12.000	-0.107	-36.133	-7.068	2	22	-138.237	192.737	1.98		menu	Pepigort 6; Arachagnon 15; Synergy Enthusiast 18; Gulemont 19; Ilgusin 19
2026-06-27 15:47:13	start	231	Southern San d'Oria zone line	area	generated	-125.729	268.993	12.000	-0.107	-36.133	-7.068	2	22	-138.237	192.737	1.98		menu	Pepigort 6; Arachagnon 15; Synergy Enthusiast 18; Gulemont 19; Ilgusin 19
2026-06-27 15:47:13	start	231	Southern San d'Oria zone line	area	generated	-125.729	268.993	12.000	-0.107	-36.133	-7.068	2	22	-138.237	192.737	1.98		menu	Pepigort 6; Arachagnon 15; Synergy Enthusiast 18; Gulemont 19; Ilgusin 19
2026-06-27 15:49:05	arrived	231	Southern San d'Oria zone line	area	generated	0.461	-34.740	0.000	-0.107	-36.133	-7.068	22	22	-0.107	-36.133	2.90		arrival	Exoroche 4; Sochiene 8; Phaviane 8; Trion 14; Jufaue 20
