# AccessXI FFXI navigation route overrides.
# route_id	zone	destination_name	destination_x	destination_z	destination_y	match_radius	min_x	max_x	min_z	max_z	sequence	waypoint_x	waypoint_z	waypoint_y	source	confidence	note
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	281	-598.062	565.038	0.051	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 281
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	282	-597.977	567.263	0.162	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 282
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	283	-597.863	570.162	0.307	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 283
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	284	-597.765	572.635	0.459	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 284
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	285	-597.684	574.688	0.664	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 285
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	286	-597.548	578.100	0.904	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 286
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	287	-597.459	580.330	0.982	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 287
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	288	-597.371	582.561	0.871	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 288
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	289	-597.248	585.654	0.630	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 289
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	290	-597.125	588.763	0.361	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 290
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	291	-597.010	590.807	0.259	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 291
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	292	-596.684	593.875	0.105	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 292
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	293	-596.406	595.914	0.000	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 293
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	294	-595.979	598.964	-0.067	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 294
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	295	-595.603	601.705	-0.208	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 295
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	296	-595.280	604.105	-0.330	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 296
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	297	-594.816	607.163	-0.235	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 297
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	298	-594.511	609.200	-0.245	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 298
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	299	-593.807	612.195	-0.329	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 299
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	300	-593.165	614.151	-0.406	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 300
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	301	-591.961	616.992	-0.658	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 301
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	302	-590.851	618.850	-1.039	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 302
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	303	-589.070	621.385	-0.985	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 303
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	304	-587.902	623.075	-1.162	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 304
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	305	-586.188	625.623	-1.334	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 305
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	306	-584.993	627.298	-1.283	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 306
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	307	-583.246	629.802	-1.033	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 307
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	308	-581.878	631.780	-0.621	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 308
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	309	-580.196	634.213	0.214	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 309
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	310	-579.045	635.816	0.806	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 310
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	311	-577.312	638.344	0.865	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 311
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	312	-576.141	640.044	0.806	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 312
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	313	-574.385	642.581	0.634	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 313
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	314	-573.009	644.551	0.297	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 314
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	315	-571.290	646.999	-0.441	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 315
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	316	-570.177	648.722	-0.508	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 316
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	317	-568.777	651.465	-0.358	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 317
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	318	-567.844	653.486	-0.296	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 318
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	319	-566.660	656.136	-0.103	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 319
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	320	-565.714	658.349	0.238	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 320
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	321	-564.551	661.173	0.684	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 321
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	322	-563.762	663.057	0.846	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 322
lathine-recorded-ravine-escape-20260712	102	Recorded ravine escape handoff	-563.557	663.512	0.823	2.0	-344.820	-334.820	370.467	380.467	323	-563.557	663.512	0.823	live-route-recording-20260712-143554-z102	proven	complete walked ravine escape sequence 323
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	1	-628.024	290.753	15.072	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 1
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	2	-629.067	291.222	15.579	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 2
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	3	-630.946	292.070	15.688	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 3
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	4	-633.712	293.331	16.176	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 4
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	5	-636.129	293.054	16.501	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 5
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	6	-637.805	291.871	16.383	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 6
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	7	-640.294	290.044	16.301	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 7
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	8	-641.942	288.835	16.309	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 8
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	9	-644.429	287.017	16.389	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 9
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	10	-646.137	285.900	16.290	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 10
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	11	-647.730	285.333	16.402	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 11
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	12	-651.019	284.914	16.028	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 12
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	13	-653.036	284.701	15.639	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 13
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	14	-656.004	284.179	14.991	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 14
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	15	-657.986	283.746	14.656	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 15
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	16	-660.938	282.969	14.323	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 16
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	17	-662.633	282.287	14.308	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 17
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	18	-663.858	281.212	14.231	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 18
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	19	-664.105	280.097	14.142	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 19
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	20	-662.636	279.176	13.861	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 20
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	21	-660.072	278.152	13.424	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 21
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	22	-657.974	277.585	13.138	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 22
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	23	-655.273	276.716	12.606	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 23
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	24	-653.526	275.994	12.142	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 24
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	25	-651.222	274.874	11.854	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 25
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	26	-649.922	273.454	11.660	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 26
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	27	-650.262	272.249	11.443	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 27
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	28	-652.340	270.733	10.953	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 28
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	29	-653.877	270.094	10.209	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 29
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	30	-656.665	269.260	9.199	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 30
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	31	-658.771	268.384	8.601	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 31
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	32	-660.125	267.288	8.091	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 32
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	33	-660.970	266.182	7.650	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 33
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	34	-659.796	265.097	7.595	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 34
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	35	-657.362	264.162	7.777	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 35
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	36	-655.431	263.458	7.872	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 36
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	37	-652.609	262.572	7.827	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 37
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	38	-650.807	262.268	7.834	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 38
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	39	-647.998	261.828	7.799	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 39
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	40	-645.724	261.540	7.499	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 40
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	41	-642.681	261.332	7.022	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 41
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	42	-640.736	261.173	7.053	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 42
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	43	-637.896	260.996	6.983	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 43
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	44	-635.836	260.962	6.835	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 44
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	45	-632.767	260.995	6.456	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 45
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	46	-630.469	260.987	6.300	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 46
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	47	-628.206	260.334	5.584	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 47
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	48	-627.239	259.096	5.128	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 48
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	49	-626.680	257.223	4.507	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 49
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	50	-626.397	255.494	3.946	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 50
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	51	-626.068	253.415	3.222	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 51
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	52	-625.314	250.400	2.324	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 52
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	53	-624.529	248.372	1.791	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 53
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	54	-623.359	245.600	1.187	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 54
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	55	-622.542	243.738	0.872	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 55
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	56	-621.783	242.098	0.910	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 56
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	57	-618.777	242.650	0.938	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 57
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	58	-617.293	243.478	0.864	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 58
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	59	-614.889	245.236	0.818	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 59
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	60	-612.947	247.169	0.642	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 60
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	61	-611.706	248.793	0.505	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 61
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	62	-609.896	251.312	0.524	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 62
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	63	-608.692	253.010	0.603	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 63
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	64	-607.412	254.818	0.830	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 64
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	65	-605.633	257.339	0.866	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 65
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	66	-603.948	259.727	0.985	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 66
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	67	-602.552	261.707	0.914	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 67
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	68	-600.777	264.226	0.773	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 68
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	69	-599.500	266.034	0.605	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 69
lathine-recorded-ravine-escape-20260712-150854	102	Recorded ravine escape handoff	-564.031	656.332	0.746	2.0	-633.024	-623.024	285.753	295.753	70	-598.321	267.705	0.455	live-route-recording-20260712-150854-z102	proven	complete walked ravine escape 02 sequence 70
