time	result	zone	destination	kind	confidence	player_x	player_z	player_y	dest_x	dest_z	dest_y	waypoint_index	waypoint_count	target_x	target_z	wall_clearance	off_route	reason	nearby
2026-06-15 11:54:31	arrived	232	Mog House entrance	area	generated	79.778	-133.513	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	1.75		arrival	Phersula 1; Motokey 2; Ributo 3; Halzzz 5; Dana 6
2026-06-15 12:03:18	start	232	Mog House entrance	area	generated	72.560	-121.060	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	1.62		menu	Ancestry Moogle 3; Festive Moogle 3; Airwick 7; Answald 8; Nyehh 9
2026-06-15 12:03:26	arrived	232	Mog House entrance	area	generated	76.562	-133.193	-16.000	79.400	-135.500	-16.000	3	3	82.615	-131.284	4.80		arrival	Vitellius 2; Wormfeeder 3; Ributo 4; Saraqael 4; Phersula 4
2026-06-15 12:03:43	start	232	Mog House entrance	area	generated	62.673	-124.088	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.10		menu	Nyehh 2; Moogle 3; Greeter Moogle 3; Wormfeeder 8; A.M.A.N. Liaison 9
2026-06-15 12:03:55	arrived	232	Mog House entrance	area	generated	76.085	-134.638	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	3.85		arrival	Saraqael 1; Vitellius 3; Ributo 3; Tabsstorage 4; Phersula 4
2026-06-15 12:04:10	start	232	Mog House entrance	area	generated	85.980	-132.089	-16.000	79.400	-135.500	-16.000	3	4	79.400	-135.500	0.00		menu	Phersula 6; Nauthima 6; Arakiel 7; Fishbrain 7; Motokey 8
2026-06-15 12:04:16	arrived	232	Mog House entrance	area	generated	80.264	-133.050	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	1.73		arrival	Phersula 1; Fishbrain 3; Ributo 4; Saraqael 4; Nauthima 5
2026-06-15 12:04:27	start	232	Mog House entrance	area	generated	75.742	-142.262	-16.000	79.400	-135.500	-16.000	3	4	79.400	-135.500	0.00		menu	Ambleon 7; Ributo 7; Motokey 7; Arakiel 8; Saraqael 8
2026-06-15 12:04:32	arrived	232	Mog House entrance	area	generated	76.278	-138.180	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	1.28		arrival	Ributo 3; Saraqael 4; Ambleon 5; Motokey 5; Phersula 6
2026-06-15 12:04:51	start	232	Mog House entrance	area	generated	85.243	-132.707	-16.000	79.400	-135.500	-16.000	3	4	79.400	-135.500	0.00		menu	Phersula 5; Nauthima 6; Motokey 7; Ributo 8; Arakiel 9
2026-06-15 12:05:00	arrived	232	Mog House entrance	area	generated	79.688	-133.759	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	1.69		arrival	Phersula 1; Ributo 3; Motokey 6; Answald 6; Nauthima 6
2026-06-15 12:05:31	start	232	Mog House entrance	area	generated	44.376	-110.134	-12.155	79.400	-135.500	-16.000	2	4	53.555	-112.600	0.07		menu	Noquerelle 1; Summie 4; Xaio 4; Onizukaa 5; Oshric 6
2026-06-15 12:05:48	blocked	232	Mog House entrance	area	generated	58.333	-108.669	-12.000	79.400	-135.500	-16.000	5	6	58.942	-114.135	0.00	5.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Coribalgeant 1; Mikimao 6; Quenzilla 6; Quenjira 6; Acceptable 7
2026-06-15 12:06:12	arrived	232	Mog House entrance	area	generated	83.026	-132.254	-16.000	79.400	-135.500	-16.000	6	6	77.063	-130.478	1.73		arrival	Phersula 3; Nauthima 5; Ributo 6; Motokey 7; Answald 8
2026-06-15 12:08:13	start	232	Mog House entrance	area	generated	62.575	-128.868	-16.000	79.400	-135.500	-16.000	3	4	79.400	-135.500	0.13		menu	Greeter Moogle 2; Moogle 2; A.M.A.N. Liaison 5; Nyehh 6; Wormfeeder 7
2026-06-15 12:08:28	arrived	232	Mog House entrance	area	generated	78.356	-137.299	-16.168	79.400	-135.500	-16.000	4	4	79.400	-135.500	0.54		arrival	Ributo 1; Phersula 4; Katochan 4; Tabsstorage 4; Ambleon 7
2026-06-15 12:08:37	start	232	Mog House entrance	area	generated	79.954	-125.587	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.00		menu	Nauthima 3; Answald 5; Ancestry Moogle 6; Airwick 7; Phersula 9
2026-06-15 12:08:54	arrived	232	Mog House entrance	area	generated	76.427	-133.547	-16.000	79.400	-135.500	-16.000	3	3	82.313	-131.072	4.74		arrival	Ributo 3; Phersula 4; Answald 5; Ambleon 6; Airwick 7
2026-06-15 12:28:54	start	232	Mog House entrance	area	generated	75.221	-122.168	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.61		menu	Festive Moogle 6; Answald 7; Nauthima 8; Wormfeeder 8; Nyehh 11
2026-06-15 12:29:04	arrived	232	Mog House entrance	area	generated	83.094	-138.002	-16.500	79.400	-135.500	-16.000	3	3	78.832	-131.831	0.17		arrival	Naeceran 1; Lioreturn 2; Phersula 5; Ributo 5; Nauthima 10
2026-06-15 15:16:54	start	232	Mog House entrance	area	generated	57.179	-116.418	-13.250	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.00		menu	Curio Vendor Moogle 6; Delanii 8; Coribalgeant 8; Orefille 9; Nyehh 9
2026-06-15 15:17:17	arrived	232	Mog House entrance	area	generated	79.157	-133.684	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	2.20		arrival	Phersula 1; Halzz 2; Abbu 2; Answald 6; Nauthima 6
2026-06-15 15:18:09	start	232	Mog House entrance	area	generated	62.894	-124.406	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.49		menu	Nyehh 2; Moogle 2; Greeter Moogle 2; Wormfeeder 5; A.M.A.N. Liaison 9
2026-06-15 15:18:26	arrived	232	Mog House entrance	area	generated	77.292	-132.253	-16.000	79.400	-135.500	-16.000	3	3	74.592	-137.827	4.52		arrival	Phersula 4; Answald 4; Abbu 4; Nauthima 6; Ambleon 7
2026-06-15 15:19:19	start	232	Mog House entrance	area	generated	74.826	-121.767	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.58		menu	Festive Moogle 5; Answald 7; Wormfeeder 8; Nauthima 10; Nyehh 11
2026-06-15 15:19:31	arrived	232	Mog House entrance	area	generated	76.676	-131.399	-16.000	79.400	-135.500	-16.000	3	3	74.626	-137.891	5.51		arrival	Answald 3; Phersula 5; Drunksmurf 5; Abbu 5; Horus 5
2026-06-20 14:13:29	start	232	Mog House entrance	area	generated	62.641	-126.942	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.29		menu	Moogle 1; A.M.A.N. Liaison 7; Leoreol 7; Festive Moogle 12; Ancestry Moogle 13
2026-06-20 14:13:47	arrived	232	Mog House entrance	area	generated	77.736	-138.474	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	0.00		arrival	Sacher 3; Imoruchan 4; Nightbear 4; Mizukimaia 4; Eleda 4
2026-06-20 14:14:02	start	232	Mog House entrance	area	generated	80.190	-136.025	-16.500	79.400	-135.500	-16.000	3	3	79.400	-135.500	1.37		menu	Sacher 1; Imoruchan 1; Ributo 1; Phersula 2; Nightbear 3
2026-06-20 14:14:02	arrived	232	Mog House entrance	area	generated	80.190	-136.025	-16.500	79.400	-135.500	-16.000	3	3	79.400	-135.500	1.37		arrival	Sacher 1; Imoruchan 1; Ributo 1; Phersula 2; Nightbear 3
2026-06-20 14:14:24	start	232	Mog House entrance	area	generated	74.428	-140.111	-16.000	79.400	-135.500	-16.000	2	3	79.400	-135.500	0.68		menu	Ambleon 4; Sacher 7; Imoruchan 7; Nightbear 7; Mizukimaia 7
2026-06-20 14:14:27	arrived	232	Mog House entrance	area	generated	75.663	-138.096	-16.000	79.400	-135.500	-16.000	3	3	79.400	-135.500	1.89		arrival	Ambleon 4; Sacher 5; Imoruchan 5; Ributo 5; Nightbear 6
2026-06-20 14:14:46	start	232	Mog House entrance	area	generated	75.955	-142.252	-16.000	79.400	-135.500	-16.000	3	4	79.400	-135.500	0.00		menu	Nightbear 7; Eleda 7; Mizukimaia 7; Ambleon 7; Dova 7
2026-06-20 14:14:49	arrived	232	Mog House entrance	area	generated	76.932	-139.810	-16.000	79.400	-135.500	-16.000	4	4	79.400	-135.500	0.92		arrival	Nightbear 5; Mizukimaia 5; Eleda 5; Sacher 5; Dova 5
2026-06-20 14:15:43	start	232	Mog House entrance	area	generated	44.706	-105.792	-12.000	79.400	-135.500	-16.000	2	4	53.555	-112.600	0.00		menu	Athaya 2; Nexagon 2; Mrbootaru 2; Apollocesti 3; Zyrr 3
2026-06-20 14:15:58	arrived	232	Mog House entrance	area	generated	83.173	-138.167	-16.500	79.400	-135.500	-16.000	4	4	78.829	-132.054	0.26		arrival	Dewy 1; Alimere 1; Niia 1; Fessel 1; Smokenttp 1
2026-06-20 14:59:32	start	232	Home Point #2	object	generated	79.626	-135.184	-16.000	48.000	-105.000	-12.000	2	3	48.000	-105.000	1.64		menu	Phersula 1; Sibylia 4; Saralia 4; Phiyra 4; Cmon 4
2026-06-20 15:00:03	blocked	232	Home Point #2	object	generated	54.832	-113.685	-12.050	48.000	-105.000	-12.000	2	3	50.426	-110.394	0.14	5.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Curio Vendor Moogle 3; Blastaru 4; Hypemode 5; Coribalgeant 5; Stardust 6
2026-06-20 15:00:05	arrived	232	Home Point #2	object	generated	48.969	-112.298	-12.000	48.000	-105.000	-12.000	2	3	53.769	-108.180	3.10		arrival	Stardust 1; Wormfeeder 2; Blastaru 3; Curio Vendor Moogle 3; Drakyus 4
2026-06-20 15:14:14	start	243	Syndella	npc	untested	-6.000	-1.000	3.000	3.800	137.000	2.000	4	14	-1.688	27.842	1.21		menu	Lokoboko 1; Home Point #1 1; Tdaseew 1; Glaba 2; Explorer_Moogle 7
2026-06-20 15:14:21	blocked	243	Syndella	npc	untested	-4.286	1.403	3.000	3.800	137.000	2.000	3	13	0.373	7.279	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Tdaseew 2; Lokoboko 2; Ironn 2; Home Point #1 2; Glaba 2
2026-06-20 15:15:34	blocked	243	Syndella	npc	untested	0.394	127.606	2.000	3.800	137.000	2.000	4	5	0.229	135.105	0.75	7.50	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Door:Archduke's House 1; Luckgirldd 6; Harith 8; Door:Living Quarters 10; Magian Moogle 10
2026-06-20 15:15:40	arrived	243	Syndella	npc	untested	0.205	136.166	2.000	3.800	137.000	2.000	5	5	2.603	142.163	4.10		arrival	Syndella 4; Marjory 5; Harith 5; Jamal 6; Door:Living Quarters 8
2026-06-20 15:31:13	start	243	Elevator Button	npc	untested	3.183	136.857	2.000	48.997	-74.904	9.647	2	15	0.712	128.642	1.50		menu	Syndella 1; Jamal 4; Door:Living Quarters 5; Marjory 7; Harith 8
2026-06-20 15:31:21	blocked	243	Elevator Button	npc	untested	3.183	136.857	2.000	48.997	-74.904	9.647	2	15	1.743	132.069	1.50	5.00	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Syndella 1; Jamal 4; Door:Living Quarters 5; Marjory 7; Harith 8
2026-06-20 15:33:05	arrived	243	Elevator Button	npc	untested	48.712	-67.400	10.000	48.997	-74.904	9.647	14	15	54.293	-74.703	4.14		arrival	Jammersidewindr 4; Chikoritta 4; Pidgeotto 4; Lugado 5; Kzx 5
2026-06-20 16:19:31	start	244	Batallia Downs zone line	area	proven	47.365	-80.818	-4.998	-99.867	184.157	0.000	2	15	18.041	-35.003	0.75		menu	Zekobi-Morokobi 9
2026-06-20 16:19:55	blocked	244	Batallia Downs zone line	area	proven	15.107	-38.604	-1.000	-99.867	184.157	0.000	4	16	13.787	-33.265	0.00	5.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Guide Stone 10; Ratoto 14; Azxy 17; Seriously 17; Reaperette 17
2026-06-20 16:20:13	blocked	244	Batallia Downs zone line	area	proven	15.262	-38.555	-1.000	-99.867	184.157	0.000	4	16	12.154	-34.017	0.00	5.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Guide Stone 10; Ratoto 14; Azxy 17; Seriously 17; Reaperette 17
2026-06-20 16:20:31	blocked	244	Batallia Downs zone line	area	proven	15.193	-38.547	-1.000	-99.867	184.157	0.000	4	16	10.451	-32.736	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Guide Stone 10; Ratoto 14; Azxy 17; Seriously 17; Reaperette 17
2026-06-20 16:20:49	blocked	244	Batallia Downs zone line	area	proven	15.234	-38.686	-1.000	-99.867	184.157	0.000	4	16	12.368	-33.992	0.00	5.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Guide Stone 10; Ratoto 14; Azxy 17; Seriously 17; Reaperette 17
2026-06-20 16:22:19	arrived	244	Batallia Downs zone line	area	proven	-96.640	178.312	0.000	-99.867	184.157	0.000	15	16	-99.277	182.649	0.05		arrival	Bheem 11; Home Point #1 11; Emitt 17; Ajithaam 23; Elijah 24
2026-06-20 16:23:10	start	105	Raptor	enemy	observed	486.298	-161.077	8.280	457.730	-159.410	8.887	2	3	457.730	-159.410	8.77		menu	
2026-06-20 16:23:18	arrived	105	Raptor	enemy	observed	463.446	-160.585	8.827	457.730	-159.410	8.887	3	3	461.121	-154.696	9.94		arrival	Couvoullie 4; Raptor 6
2026-06-20 19:08:23	start	105	Rolanberry Fields zone line	area	untested	431.298	-159.598	8.234	479.955	-363.913	-0.786	2	15	430.400	-148.400	1.34		menu	Macro Test 1; Moogle 3; Shraiden 4; Macro Test 4; ??? 6
2026-06-20 19:08:51	blocked	105	Rolanberry Fields zone line	area	untested	403.331	-196.303	8.000	479.955	-363.913	-0.786	2	7	401.633	-205.318	4.91	9.17	Possible obstacle. Wall clearance 5 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 22
2026-06-20 19:09:29	blocked	105	Rolanberry Fields zone line	area	untested	405.048	-244.666	7.577	479.955	-363.913	-0.786	2	6	406.094	-251.725	1.75	7.14	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Sabertooth Tiger 2; Stalking Sapling 12
2026-06-20 19:10:22	blocked	105	Rolanberry Fields zone line	area	untested	345.285	-274.641	8.216	479.955	-363.913	-0.786	2	9	354.204	-275.842	7.94	9.00	Possible obstacle. Wall clearance 8 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 2; Goblin Mugger 13
2026-06-20 19:10:47	blocked	105	Rolanberry Fields zone line	area	untested	355.422	-242.394	7.921	479.955	-363.913	-0.786	2	7	362.330	-248.163	14.63	9.00	Possible obstacle. Wall clearance 15 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 1; Treasure Casket 1
2026-06-20 19:11:04	blocked	105	Rolanberry Fields zone line	area	untested	355.422	-242.394	7.921	479.955	-363.913	-0.786	2	7	362.330	-248.163	14.63	9.00	Possible obstacle. Wall clearance 15 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Treasure Casket 1; Stalking Sapling 1; Ba 24
2026-06-20 19:11:22	blocked	105	Rolanberry Fields zone line	area	untested	355.422	-242.394	7.921	479.955	-363.913	-0.786	2	7	362.330	-248.163	14.63	9.00	Possible obstacle. Wall clearance 15 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 1; Treasure Casket 1; Stalking Sapling 24
2026-06-20 19:11:40	blocked	105	Rolanberry Fields zone line	area	untested	355.422	-242.394	7.921	479.955	-363.913	-0.786	2	7	362.330	-248.163	14.63	9.00	Possible obstacle. Wall clearance 15 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 1; Treasure Casket 1
2026-06-20 19:12:07	blocked	105	Rolanberry Fields zone line	area	untested	395.909	-241.603	8.000	479.955	-363.913	-0.786	2	5	396.410	-246.578	1.35	5.00	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 1; Sabertooth Tiger 11
2026-06-20 19:12:25	blocked	105	Rolanberry Fields zone line	area	untested	395.909	-241.603	8.000	479.955	-363.913	-0.786	2	5	396.410	-246.578	1.35	5.00	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 1; Sabertooth Tiger 11
2026-06-20 19:12:43	blocked	105	Rolanberry Fields zone line	area	untested	395.909	-241.603	8.000	479.955	-363.913	-0.786	2	5	396.410	-246.578	1.35	5.00	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 1; Sabertooth Tiger 11
2026-06-20 19:13:02	blocked	105	Rolanberry Fields zone line	area	untested	395.909	-241.603	8.000	479.955	-363.913	-0.786	2	5	396.410	-246.578	1.35	5.00	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 1; Sabertooth Tiger 11
2026-06-20 19:13:20	blocked	105	Rolanberry Fields zone line	area	untested	395.909	-241.603	8.000	479.955	-363.913	-0.786	2	5	396.410	-246.578	1.35	5.00	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Stalking Sapling 1; Sabertooth Tiger 11
2026-06-20 19:14:22	blocked	105	Rolanberry Fields zone line	area	untested	387.607	-198.901	8.435	479.955	-363.913	-0.786	2	7	383.151	-202.289	10.96	5.60	Possible obstacle. Wall clearance 11 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Ba 2
2026-06-20 19:14:38	blocked	105	Rolanberry Fields zone line	area	untested	388.857	-203.932	8.356	479.955	-363.913	-0.786	2	7	392.100	-212.337	12.59	9.01	Possible obstacle. Wall clearance 13 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Ba 3
2026-06-20 19:14:50	blocked	105	Rolanberry Fields zone line	area	untested	384.386	-205.025	8.650	479.955	-363.913	-0.786	2	6	391.875	-212.411	12.28	10.52	Possible obstacle. Wall clearance 12 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Ba 6
2026-06-20 19:34:02	start	105	Upper Jeuno zone line	area	proven	377.194	-104.567	8.027	486.298	-157.702	8.237	2	7	396.000	-116.800	0.97		menu	Goblin Smithy 1; Goblin Furrier 4; Arciela 21; Goblin Furrier 23; Ba 23
2026-06-20 19:34:33	blocked	105	Upper Jeuno zone line	area	proven	425.732	-148.967	8.270	486.298	-157.702	8.237	4	5	433.072	-150.504	0.29	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Joachim 5; Ulmia 5; Sylvie 6; Macro Test 8; Lucilianne 9
2026-06-20 19:34:56	blocked	105	Upper Jeuno zone line	area	proven	425.209	-158.741	8.675	486.298	-157.702	8.237	3	8	432.549	-157.199	0.10	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	??? 5; Macro Test 6; Macro Test 6; Acacia 7; Shraiden 7
2026-06-20 19:35:27	blocked	105	Upper Jeuno zone line	area	proven	430.109	-141.200	8.446	486.298	-157.702	8.237	5	6	434.960	-146.920	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Atmacite Refiner 4; Voidwatch Officer 5; Joachim 6; Darksheer 6; Sylvie 7
2026-06-20 19:35:45	arrived	105	Upper Jeuno zone line	area	proven	478.776	-156.574	8.000	486.298	-157.702	8.237	5	6	483.766	-157.156	8.17		arrival	Greenphrod 4; Trutwelve 12; Sakuramochi 12; Stiffballz 12; Graosan 12
2026-06-20 19:39:20	start	105	Rolanberry Fields zone line	area	untested	486.298	-163.327	8.280	479.955	-363.913	-0.786	2	14	428.400	-147.200	7.28		menu	
2026-06-20 19:40:55	arrived	105	Rolanberry Fields zone line	area	untested	475.764	-357.388	7.850	479.955	-363.913	-0.786	5	6	476.782	-362.818	7.36		arrival	
2026-06-20 21:39:34	start	110	Lower Jeuno zone line	area	untested	89.251	407.328	16.301	340.051	613.388	17.423	2	7	120.000	454.925	2.83		menu	Death Wasp 7; Marlena 7; Debug 8; Moon Bat 13; Death Wasp 14
2026-06-20 21:40:59	arrived	110	Lower Jeuno zone line	area	untested	337.272	612.040	24.319	340.051	613.388	17.423	7	7	340.051	613.388	21.52		arrival	
2026-06-20 21:41:27	start	245	Mog House entrance	area	untested	-121.658	-198.246	0.000	43.944	88.580	-9.359	2	7	5.490	27.472	2.34		menu	Banniy 1; Vhana Ehgaklywha 3; Yamilla 23; Alrauverat 24
2026-06-20 21:43:06	arrived	245	Mog House entrance	area	untested	43.141	87.360	-4.998	43.944	88.580	-9.359	7	7	43.944	88.580	1.04		arrival	Miladi-Nildi 11
2026-06-20 21:50:40	start	245	Home Point #2	object	untested	41.850	86.448	-4.998	18.000	54.000	-1.000	3	6	23.490	58.672	0.52		menu	Miladi-Nildi 9
2026-06-20 21:50:53	arrived	245	Home Point #2	object	untested	23.245	55.920	-1.500	18.000	54.000	-1.000	6	6	19.822	49.023	1.78		arrival	Otomis 3; Echeaux 5; Nyaoou 5; Guina 5; Rhoe 5
2026-06-20 21:52:04	start	230	West Ronfaure zone line	area	generated	-84.468	-65.454	1.000	-113.372	-57.418	-4.075	2	6	-98.524	-53.294	3.81		menu	Thabiz 1; Home Point #1 1; Gonzilla 5; Garota 7; A.M.A.N. Validator 10
2026-06-20 21:52:29	arrived	230	West Ronfaure zone line	area	generated	-112.270	-57.262	0.000	-113.372	-57.418	-4.075	6	6	-113.372	-57.418	3.52		arrival	Kaiilynn 3; Aravoge, T.K. 8; Malecharisant 9; Voidwatch Purveyor 13; Eggsperiment I 14
2026-06-20 21:52:55	start	100	East Ronfaure zone line z2s4	area	untested	-129.066	277.277	-62.000	-11.697	140.000	-53.643	2	5	-139.200	249.200	1.90		menu	Kaiilynn 1; Colmaie 7; Laillera 11
2026-06-20 21:53:38	arrived	100	East Ronfaure zone line z2s4	area	untested	-17.759	142.368	-49.819	-11.697	140.000	-53.643	4	5	-13.113	140.512	2.83		arrival	
2026-06-20 22:28:11	start	101	West Ronfaure zone line z2t0	area	untested	-16.471	137.753	-49.814	-30.050	140.034	-58.027	2	3	-36.574	143.538	3.35		menu	Wild Rabbit 17; Tunnel Worm 21; Ding Bats 23
2026-06-20 22:28:19	blocked	101	West Ronfaure zone line z2t0	area	untested	-19.197	137.714	-49.815	-30.050	140.034	-58.027	2	3	-23.783	139.857	3.31	5.06	Possible obstacle. Wall clearance 3 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Tunnel Worm 24
2026-06-20 22:28:21	arrived	101	West Ronfaure zone line z2t0	area	untested	-26.169	141.981	-49.800	-30.050	140.034	-58.027	2	3	-31.492	141.834	3.22		arrival	
2026-06-20 22:28:56	unreachable	100	La Theine Plateau zone line	area	untested	-24.427	137.750	-49.814	-560.415	-613.176	-10.328	1	1	0.000	0.000	3.35		menu start unreachable	
2026-06-20 22:30:31	unreachable	100	East Ronfaure zone line z2s6	area	untested	-27.893	137.751	-49.730	94.760	-200.153	-29.531	1	1	0.000	0.000	3.67		menu start unreachable	
2026-06-20 22:40:37	start	100	La Theine Plateau zone line	area	untested	-24.427	136.625	-49.870	-560.415	-613.176	-10.328	1	1	-560.415	-613.176	2.22		menu	
2026-06-20 22:40:44	blocked	100	La Theine Plateau zone line	area	untested	-24.427	136.625	-49.870	-560.415	-613.176	-10.328	1	1	-560.415	-613.176	2.22	921.67	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward.	
2026-06-20 22:41:18	blocked	100	La Theine Plateau zone line	area	untested	-89.629	110.036	-55.290	-560.415	-613.176	-10.328	1	1	-560.415	-613.176	0.34	862.95	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward.	Wild Rabbit 7
2026-06-20 22:41:34	blocked	100	La Theine Plateau zone line	area	untested	-89.332	109.896	-55.404	-560.415	-613.176	-10.328	1	1	-560.415	-613.176	0.32	862.99	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward.	Wild Rabbit 7
2026-06-20 22:41:51	blocked	100	La Theine Plateau zone line	area	untested	-86.272	110.632	-53.444	-560.415	-613.176	-10.328	1	1	-560.415	-613.176	2.26	865.28	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward.	Wild Rabbit 17
2026-06-20 22:42:09	blocked	100	La Theine Plateau zone line	area	untested	-86.236	110.704	-53.454	-560.415	-613.176	-10.328	1	1	-560.415	-613.176	2.34	865.36	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward.	
2026-06-20 22:56:13	start	100	La Theine Plateau zone line	area	untested	-86.236	110.704	-53.454	-560.415	-613.176	-10.328	2	49	-95.600	133.200	2.34		menu	
2026-06-20 22:57:43	blocked	100	La Theine Plateau zone line	area	untested	-219.001	-12.272	-31.293	-560.415	-613.176	-10.328	2	33	-220.316	-17.565	0.80	5.45	Possible obstacle or wall. Clearance 1 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Orcish Mesmerizer 14; Forest Hare 18
2026-06-20 23:00:25	arrived	100	La Theine Plateau zone line	area	untested	-562.728	-608.912	0.500	-560.415	-613.176	-10.328	33	33	-560.415	-613.176	9.23		arrival	
2026-06-20 23:01:51	start	102	Valkurm Dunes zone line	area	untested	-556.603	680.591	0.000	160.169	-764.007	24.326	2	67	-591.600	597.200	6.22		menu	
2026-06-20 23:03:31	blocked	102	Valkurm Dunes zone line	area	untested	-495.538	294.918	-8.448	160.169	-764.007	24.326	3	49	-488.173	296.332	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Orcish Fodder 10; Steppe Hare 14
2026-06-20 23:08:33	arrived	102	Valkurm Dunes zone line	area	untested	158.884	-762.537	32.000	160.169	-764.007	24.326	49	49	160.169	-764.007	9.56		arrival	
2026-06-20 23:08:54	start	103	Konschtat Highlands zone line	area	untested	761.319	409.268	-7.738	919.212	-440.003	-4.639	2	71	787.200	347.600	8.62		menu	Field Manual 22
2026-06-20 23:10:24	blocked	103	Konschtat Highlands zone line	area	untested	705.123	188.889	-11.021	919.212	-440.003	-4.639	5	66	704.093	181.564	0.00	7.40	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Planar Rift 16; Riftworn Pyxis 16
2026-06-20 23:10:54	blocked	103	Konschtat Highlands zone line	area	untested	707.572	188.559	-11.015	919.212	-440.003	-4.639	4	65	707.787	185.066	0.49	3.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Planar Rift 14; Riftworn Pyxis 14; Damselfly 23
2026-06-20 23:11:18	blocked	103	Konschtat Highlands zone line	area	untested	709.994	188.223	-10.090	919.212	-440.003	-4.639	3	64	703.170	179.789	2.40	10.85	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Planar Rift 12; Riftworn Pyxis 12; Damselfly 22
